"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
7.28,1.33228236512,7.28,-0.513607828855
7.3,1.55620422104,7.3,-0.205715276962
7.32,1.1083605092,7.32,-0.513607828855
7.34,1.61218468502,7.34,-0.597578524825
7.36,1.86409677293,7.36,-0.709539452786
7.38,1.22032143716,7.38,-0.793510148757
7.4,2.00404793288,7.4,-0.653558988806
7.42,2.00404793288,7.42,-0.961451540698
7.44,1.86409677293,7.44,-1.18537339662
7.46,1.80811630895,7.46,-1.15738316463
7.48,1.89208700492,7.48,-1.35331478856
7.5,1.9480674689,7.5,-1.66120734045
7.52,2.08801862885,7.52,-1.10140270065
7.54,2.19997955682,7.54,-1.74517803642
7.56,2.17198932483,7.56,-1.80115850041
7.58,2.14399909284,7.58,-1.96909989235
7.6,2.08801862885,7.6,-1.94110966036
7.62,2.14399909284,7.62,-1.88512919638
7.64,1.9480674689,7.64,-1.99709012434
7.66,2.22796978881,7.66,-2.05307058832
7.68,1.86409677293,7.68,-1.96909989235
7.7,1.86409677293,7.7,-2.08106082031
7.72,1.58419445303,7.72,-2.13704128429
7.74,1.80811630895,7.74,-2.08106082031
7.76,1.69615538099,7.76,-2.02508035633
7.78,1.80811630895,7.78,-2.05307058832
7.8,1.41625306109,7.8,-1.91311942837
7.82,1.72414561298,7.82,-1.88512919638
7.84,1.05238004522,7.84,-1.74517803642
7.86,0.996399581236,7.86,-2.24900221225
7.88,1.22032143716,7.88,-1.80115850041
7.9,0.968409349245,7.9,-1.63321710846
7.92,0.716497261333,7.92,-1.60522687647
7.94,0.632526565363,7.94,-1.43728548453
7.96,0.604536333372,7.96,-1.85713896439
7.98,0.240663317499,7.98,-1.32532455657
8,0.156692621529,8,-1.21336362861
8.02,-0.0392390024029,8.02,-0.905471076718
8.04,0.0447316935678,8.04,-0.877480844728
8.06,-0.179190162354,8.06,-0.905471076718
8.08,-0.459092482256,8.08,-0.737529684777
8.1,-0.319141322305,8.1,-0.569588292835
8.12,-0.822965498129,8.12,-0.709539452786
8.14,-0.962916658081,8.14,-0.345666436913
8.16,-1.13085805002,8.16,-0.457627364874
8.18,-0.962916658081,8.18,-0.233705508952
8.2,-1.88659431376,8.2,0.0461968109499
8.22,-1.27080920997,8.22,0.0461968109499
8.24,-1.55071152988,8.24,0.158157738911
8.26,-1.85860408177,8.26,0.438060058813
8.28,-1.60669199386,8.28,0.382079594833
8.3,-1.88659431376,8.3,0.829923306676
8.32,-1.80262361779,8.32,0.829923306676
8.34,-2.0545357057,8.34,0.801933074686
8.36,-1.80262361779,8.36,0.997864698618
8.38,-1.80262361779,8.38,1.16580609056
8.4,-2.19448686565,8.4,1.3337474825
8.42,-2.19448686565,8.42,1.24977678653
8.44,-1.99855524172,8.44,1.10982562658
8.46,-2.3344380256,8.46,1.50168887444
8.48,-2.22247709764,8.48,1.50168887444
8.5,-2.13850640167,8.5,1.66963026638
8.52,-2.11051616968,8.52,1.6136498024
8.54,-2.19448686565,8.54,1.75360096235
8.56,-1.97056500973,8.56,1.6136498024
8.58,-2.02654547371,8.58,1.72561073036
8.6,-2.08252593769,8.6,1.9215423543
8.62,-2.30644779361,8.62,1.89355212231
8.64,-1.97056500973,8.64,1.89355212231
8.66,-1.60669199386,8.66,1.83757165832
8.68,-1.21482874599,8.68,1.83757165832
8.7,-1.85860408177,8.7,1.80958142633
8.72,-1.32678967395,8.72,1.80958142633
8.74,-1.29879944196,8.74,1.80958142633
8.76,-1.35477990594,8.76,1.75360096235
8.78,-0.711004570169,8.78,1.78159119434
8.8,-0.822965498129,8.8,1.64164003439
8.82,-1.55071152988,8.82,1.72561073036
8.84,-0.683014338178,8.84,1.52967910643
8.86,-0.683014338178,8.86,1.30575725051
8.88,-1.04688735405,8.88,1.36173771449
8.9,-0.431102250266,8.9,1.16580609056
8.92,-0.487082714247,8.92,1.27776701852
8.94,-0.179190162354,8.94,1.0538451626
8.96,-0.0952194663834,8.96,0.745952610706
8.98,0.408604709441,8.98,0.941884234637
9,-0.766985034149,9,0.550020986774
9.02,0.212673085509,9.02,0.606001450755
9.04,0.436594941431,9.04,0.438060058813
9.06,1.08037027721,9.06,0.494040522794
9.08,0.660516797353,9.08,0.10217727493
9.1,0.912428885265,9.1,0.0461968109499
9.12,0.884438653275,9.12,-0.0937543490012
9.14,1.02438981323,9.14,-0.0937543490012
9.16,0.884438653275,9.16,-0.513607828855
9.18,1.22032143716,9.18,-0.513607828855
9.2,1.47223352507,9.2,-0.541598060845
9.22,1.64017491701,9.22,-0.709539452786
9.24,1.44424329308,9.24,-0.653558988806
9.26,1.44424329308,9.26,-0.821500380747
9.28,1.69615538099,9.28,-0.877480844728
9.3,1.92007723691,9.3,-0.905471076718
9.32,1.86409677293,9.32,-1.04542223667
9.34,2.03203816487,9.34,-1.21336362861
9.36,1.89208700492,9.36,-1.21336362861
9.38,1.9480674689,9.38,-1.5212561805
9.4,1.97605770089,9.4,-1.54924641249
9.42,2.03203816487,9.42,-3.28464079589
9.44,1.97605770089,9.44,-2.13704128429
9.46,1.9480674689,9.46,-1.91311942837
9.48,1.89208700492,9.48,-1.80115850041
9.5,2.14399909284,9.5,-1.94110966036
9.52,1.86409677293,9.52,-1.8291487324
9.54,1.72414561298,9.54,-1.74517803642
9.56,1.64017491701,9.56,-1.85713896439
9.58,1.55620422104,9.58,-1.94110966036
9.6,1.75213584497,9.6,-1.85713896439
9.62,1.30429213313,9.62,-1.8291487324
9.64,1.47223352507,9.64,-1.88512919638
9.66,1.75213584497,9.66,-1.88512919638
9.68,1.22032143716,9.68,-1.63321710846
9.7,1.24831166915,9.7,-1.85713896439
9.72,0.996399581236,9.72,-1.57723664448
9.74,0.828458189294,9.74,-1.43728548453
9.76,0.912428885265,9.76,-1.40929525254
9.78,0.576546101382,9.78,-0.905471076718
9.8,0.548555869392,9.8,-2.30498267623
9.82,0.436594941431,9.82,-1.60522687647
9.84,0.408604709441,9.84,-1.12939293264
9.86,0.26865354949,9.86,-1.26934409259
9.88,-0.655024106188,9.88,-1.01743200468
9.9,0.0167414615775,9.9,-0.709539452786
9.92,-0.179190162354,9.92,-0.849490612737
9.94,-0.794975266139,9.94,-0.485617596864
9.96,-0.403112018276,9.96,-0.765519916767
9.98,-0.85095573012,9.98,-0.597578524825
10,-0.794975266139,10,-0.205715276962
10.02,-0.627033874198,10.02,-0.0377738850208
10.04,-0.766985034149,10.04,-0.177725044972
10.06,-0.990906890071,10.06,-0.0377738850208
10.08,-0.375121786286,10.08,0.10217727493
10.1,-1.69066268983,10.1,0.298108898862
10.12,-0.822965498129,10.12,0.326099130852
10.14,-1.10286781803,10.14,0.522030754784
10.16,-1.66267245784,10.16,0.606001450755
10.18,-1.41076036992,10.18,0.606001450755
10.2,-2.08252593769,10.2,0.829923306676
10.22,-1.69066268983,10.22,0.857913538667
10.24,-1.94257477774,10.24,0.941884234637
10.26,-1.88659431376,10.26,1.0538451626
10.28,-1.83061384978,10.28,1.02585493061
10.3,-1.91458454575,10.3,1.08183539459
10.32,-1.94257477774,10.32,1.19379632255
10.34,-1.97056500973,10.34,1.30575725051
10.36,-1.85860408177,10.36,1.58565957041
10.38,-1.85860408177,10.38,1.72561073036
10.4,-1.71865292182,10.4,1.75360096235
10.42,-1.7746333858,10.42,1.86556189032
10.44,-1.88659431376,10.44,1.75360096235
10.46,-2.02654547371,10.46,1.55766933842
10.48,-1.99855524172,10.48,1.58565957041
10.5,-1.52272129789,10.5,1.6136498024
10.52,-1.66267245784,10.52,1.64164003439
10.54,-1.69066268983,10.54,1.6136498024
10.56,-0.990906890071,10.56,1.66963026638
10.58,-1.83061384978,10.58,1.64164003439
10.6,-0.962916658081,10.6,1.55766933842
10.62,-1.01889712206,10.62,1.58565957041
10.64,-1.41076036992,10.64,1.52967910643
10.66,-0.235170626335,10.66,1.41771817847
10.68,-1.27080920997,10.68,1.50168887444
10.7,-1.04688735405,10.7,1.36173771449
10.72,-0.207180394344,10.72,1.16580609056
