"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
9.36,-1.38277013793,9.36,-1.21336362861
9.38,-0.85095573012,9.38,-1.5212561805
9.4,-1.10286781803,9.4,-1.54924641249
9.42,-0.543063178227,9.42,-3.28464079589
9.44,-0.87894596211,9.44,-2.13704128429
9.46,-0.822965498129,9.46,-1.91311942837
9.48,-0.347131554295,9.48,-1.80115850041
9.5,-0.431102250266,9.5,-1.94110966036
9.52,-0.543063178227,9.52,-1.8291487324
9.54,0.240663317499,9.54,-1.74517803642
9.56,0.32463401347,9.56,-1.85713896439
9.58,0.380614477451,9.58,-1.94110966036
9.6,0.632526565363,9.6,-1.85713896439
9.62,0.716497261333,9.62,-1.8291487324
9.64,0.660516797353,9.64,-1.88512919638
9.66,0.436594941431,9.66,-1.88512919638
9.68,0.940419117255,9.68,-1.63321710846
9.7,1.19233120517,9.7,-1.85713896439
9.72,0.968409349245,9.72,-1.57723664448
9.74,1.47223352507,9.74,-1.43728548453
9.76,1.668165149,9.76,-1.40929525254
9.78,1.30429213313,9.78,-0.905471076718
9.8,1.58419445303,9.8,-2.30498267623
9.82,1.50022375706,9.82,-1.60522687647
9.84,1.58419445303,9.84,-1.12939293264
9.86,1.83610654094,9.86,-1.26934409259
9.88,1.9480674689,9.88,-1.01743200468
9.9,1.86409677293,9.9,-0.709539452786
9.92,1.89208700492,9.92,-0.849490612737
9.94,1.9480674689,9.94,-0.485617596864
9.96,1.89208700492,9.96,-0.765519916767
9.98,1.86409677293,9.98,-0.597578524825
10,1.75213584497,10,-0.205715276962
10.02,1.80811630895,10.02,-0.0377738850208
10.04,1.86409677293,10.04,-0.177725044972
10.06,1.78012607696,10.06,-0.0377738850208
10.08,1.75213584497,10.08,0.10217727493
10.1,1.64017491701,10.1,0.298108898862
10.12,1.36027259711,10.12,0.326099130852
10.14,1.22032143716,10.14,0.522030754784
10.16,1.47223352507,10.16,0.606001450755
10.18,1.41625306109,10.18,0.606001450755
10.2,1.1083605092,10.2,0.829923306676
10.22,0.996399581236,10.22,0.857913538667
10.24,1.1083605092,10.24,0.941884234637
10.26,0.800467957304,10.26,1.0538451626
10.28,0.884438653275,10.28,1.02585493061
10.3,0.940419117255,10.3,1.08183539459
10.32,0.212673085509,10.32,1.19379632255
10.34,0.520565637402,10.34,1.30575725051
10.36,0.29664378148,10.36,1.58565957041
10.38,0.408604709441,10.38,1.72561073036
10.4,-0.0952194663834,10.4,1.75360096235
10.42,0.100712157548,10.42,1.86556189032
10.44,-0.347131554295,10.44,1.75360096235
10.46,-0.235170626335,10.46,1.55766933842
10.48,-0.766985034149,10.48,1.58565957041
10.5,-0.627033874198,10.5,1.6136498024
10.52,-0.766985034149,10.52,1.64164003439
10.54,-1.15884828201,10.54,1.6136498024
10.56,-1.10286781803,10.56,1.66963026638
10.58,-1.15884828201,10.58,1.64164003439
10.6,-1.35477990594,10.6,1.55766933842
10.62,-1.32678967395,10.62,1.58565957041
10.64,-1.38277013793,10.64,1.52967910643
10.66,-1.83061384978,10.66,1.41771817847
10.68,-1.63468222585,10.68,1.50168887444
10.7,-1.63468222585,10.7,1.36173771449
10.72,-1.66267245784,10.72,1.16580609056
10.74,-1.99855524172,10.74,1.16580609056
10.76,-2.11051616968,10.76,1.13781585857
10.78,-1.97056500973,10.78,1.02585493061
10.8,-2.22247709764,10.8,0.913894002647
10.82,-1.91458454575,10.82,0.885903770657
10.84,-2.41840872157,10.84,0.661981914735
10.86,-2.02654547371,10.86,0.550020986774
10.88,-2.27845756162,10.88,0.773942842696
10.9,-2.08252593769,10.9,0.298108898862
10.92,-2.22247709764,10.92,0.270118666872
10.94,-2.3344380256,10.94,0.326099130852
10.96,-1.85860408177,10.96,-0.065764117011
10.98,-2.0545357057,10.98,-0.177725044972
11,-1.80262361779,11,-0.205715276962
11.02,-2.22247709764,11.02,-0.345666436913
11.04,-2.44639895356,11.04,-0.541598060845
11.06,-1.97056500973,11.06,-0.373656668904
11.08,-1.83061384978,11.08,-0.933461308708
11.1,-1.55071152988,11.1,-0.485617596864
